curso,codigo,D_DENOMINA,D_ESPECIFICA,D_TIPO,D_DOMICILIO,D_LOCALIDAD,cod_municipio,D_MUNICIPIO,D_PROVINCIA,C_POSTAL,N_TELEFONO,Correo_e,N_LATITUD,N_LONGITUD,N_COUTMX,N_COUTMY,Regimen_general,Regimen_adultos,Regimen_especial,pub_adh_inf1,pub_noadh_inf1,priv_adh_inf1,priv_noadh_inf1,pub_inf2,priv_c_inf2,priv_noc_inf2,pub_pri,priv_c_pri,priv_noc_pri,pub_eso,priv_c_eso,priv_noc_eso,pub_bach_ord,priv_c_bach_ord,priv_noc_bach_ord,pub_bach_adul,pub_bach_semi_dist,pub_fpbasica,priv_c_fpbas,priv_noc_fpbas,pub_fpgm_ord,priv_c_fpgm_ord,priv_noc_fpgm_ord,pub_fpgm_adul,pub_fpgm_semi_dist,priv_noc_fpgm_semi_dist,pub_fpgs_ord,priv_c_fpgs_ord,priv_noc_fpgs_ord,pub_fpgs_adul,priv_noc_fpgs_adul,pub_fpgs_semi_dist,priv_noc_fpgs_semi_dist,pub_ce_gm,pri_noc_ce_gm,pub_ce_gs,pri_noc_ce_gs,pub_ee,priv_c_ee,priv_noc_ee,pub_ccff_gm_apd,priv_ccff_gm_apd,pub_ccff_gs_apd,priv_ccff_gs_apd,pub_ESD,priv_ESD,priv_Master_EA,pub_Dra,priv_Dra,pub_Ens_Mus,priv_Ens_Mus,pub_Ens_Dan,priv_Ens_Dan,pub_Ens_no_reg_mus,priv_Ens_no_reg_mus,pub_Ens_no_reg_dan,priv_Ens_no_reg_dan,pub_idi,pub_idi_libre,pub_Ens_no_reg_idi,pub_Dep_gm,priv_Dep_gm,pub_Dep_gs,priv_Dep_gs,pub_Adul_formal,pub_planes
22,41700919,Instituto de Educación Secundaria,Ramón y Cajal,Público,"Ctra. Tocina- Rosales, s/n",Tocina,41092,Tocina,Sevilla,41340,955649624,41700919.edu@juntadeandalucia.es,"37,599782188851925","-5,730893611907959","258914,1464","4164918,585",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700920,Instituto de Educación Secundaria,Pepe Ruiz Vela,Público,"Avda. Aguas Santas, 114",Villaverde del Río,41101,Villaverde del Río,Sevilla,41318,955739930,41700920.edu@juntadeandalucia.es,"37,59247151101911","-5,878243446350098","245878,3312","4164496,138",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700968,Instituto de Educación Secundaria,Torre de los Guzmanes,Público,"C/ Sánchez Cotán, s/n",La Algaba,41007,La Algaba,Sevilla,41980,671539108,41700968.edu@juntadeandalucia.es,"37,467926860398286","-6,0092103481292725","233869,8629","4151036,624",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700971,Instituto de Educación Secundaria,Burguillos,Público,"C/ Albahaca, s/n",Burguillos,41019,Burguillos,Sevilla,41220,955739585,41700971.edu@juntadeandalucia.es,"37,58587146319531","-5,967911425920192","237936,5333","4164010,311",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701021,Instituto de Educación Secundaria,Gerena,Público,"C/ Maestro José Valdera Gil, s/n",Gerena,41045,Gerena,Sevilla,41860,955622943,41701021.edu@juntadeandalucia.es,"37,53084628498894","-6,156871318817139","221042,0262","4158447,821",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701031,Instituto de Educación Secundaria,Herrera,Público,"C/ Granada, s/n",Herrera,41050,Herrera,Sevilla,41567,954822979,iesherrera@hotmail.com,"37,359622594","-4,841948383","336878,2715","4136359,085",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701043,Instituto de Educación Secundaria,Castillo de Cote,Público,"C/ Molino Pintao, 2",Montellano,41064,Montellano,Sevilla,41770,955839719,41701043.edu@juntadeandalucia.es,"36,98895316247314","-5,569272759761134","271341,804","4096732,678",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701055,Instituto de Educación Secundaria,Fuente Nueva,Público,"C/ Suárez Trasierra, 18",Morón de la Frontera,41065,Morón de la Frontera,Sevilla,41530,955859531,41701055.edu@juntadeandalucia.es,"37,11563643054441","-5,455570220947266","281826,0108","4110522,562",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701079,Instituto de Educación Secundaria,Flavio Irnitano,Público,"C/ Fray Antonio Martín Povea, s/n",El Saucejo,41090,El Saucejo,Sevilla,41650,954822972,41701079.edu@juntadeandalucia.es,"37,070745055235676","-5,09036071051969","314169,0093","4104764,349",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701109,Instituto de Educación Secundaria,Ramón del Valle Inclán,Público,"C/ Doctor Palomares García, 2",Sevilla,41091,Sevilla,Sevilla,41020,955622848,41701109.edu@juntadeandalucia.es,"37,391279661","-5,92150278","241364,5316","4142285,884",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701134,Instituto de Educación Secundaria,Lago Ligur,Público,"C/ Santo Tomás de Aquino, s/n",Isla Mayor,41902,Isla Mayor,Sevilla,41140,955622752,41701134.edu@juntadeandalucia.es,"37,133903601","-6,162689767","219051,5093","4114410,61",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41701158,Instituto de Educación Secundaria,Cantillana,Público,"Bda. Pintor López Cabrera, s/n",Cantillana,41023,Cantillana,Sevilla,41320,600141429,41701158.edu@juntadeandalucia.es,"37,61170725290352","-5,824213027954102","250713,9706","4166485,938",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41701161,Instituto de Educación Secundaria,Heliche,Público,"C/ Tallista Luis Jiménez Espinosa, s/n",Olivares,41067,Olivares,Sevilla,41804,955623250,41701161.edu@juntadeandalucia.es,"37,4180496028316","-6,151443337879641","221102,4362","4145912,851",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701183,Instituto de Educación Secundaria,Néstor Almendros,Público,"C/ Néstor Almendros, s/n",Tomares,41093,Tomares,Sevilla,41940,955622151,41701183.edu@juntadeandalucia.es,"37,375324087650284","-6,039519309997559","230857,1059","4140845,525",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,S,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41701201,Instituto de Educación Secundaria,Virgen del Rosario,Público,"Avda. de Sanlúcar la Mayor, s/n",Benacazón,41015,Benacazón,Sevilla,41805,955656911,41701201.edu@juntadeandalucia.es,"37,35714456000143","-6,2007737159729","216506,0577","4139300,463",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701250,Instituto de Educación Secundaria,Alarifes Ruiz Florindo,Público,"Ctra. de Osuna, s/n",Fuentes de Andalucía,41042,Fuentes de Andalucía,Sevilla,41420,955879951,41701250.edu@juntadeandalucia.es,"37,463336455","-5,341207447","292944,2353","4148847,736",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701262,Instituto de Educación Secundaria,El Molinillo,Público,C/ Francisco Giner de los Rios,Guillena,41049,Guillena,Sevilla,41210,671592072,41701262.edu@juntadeandalucia.es,"37,545070706307","-6,063905954360962","229310,4924","4159754,501",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701286,Instituto de Educación Secundaria,El Majuelo,Público,"C/ Enrique Granados, 43",Gines,41047,Gines,Sevilla,41960,955622592,director@iesmajuelo.com,"37,388702336","-6,070741358","228140,1212","4142419,873",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41701298,Instituto de Educación Secundaria,Torre del Rey,Público,"Avda. Pío XII, s/n",Pilas,41075,Pilas,Sevilla,41840,955759529,41701298.edu@juntadeandalucia.es,"37,296690717130666","-6,297869682312012","207669,3015","4132887,125",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701316,Instituto de Educación Secundaria,Vadus Latus,Público,"Bda.  San Plácido, s/n",Badolatosa,41014,Badolatosa,Sevilla,41570,954822864,41701316.edu@juntadeandalucia.es,"37,3089426","-4,669612499999971","352042,0299","4130452,12",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701328,Instituto de Educación Secundaria,Pablo Neruda,Público,"C/ Manuel Rodríguez Navarro, 4",Castilleja de la Cuesta,41029,Castilleja de la Cuesta,Sevilla,41950,955622599,41701328.edu@juntadeandalucia.es,"37,387046281","-6,056773653","229371,0661","4142195,88",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701341,Instituto de Educación Secundaria,María Inmaculada,Público,"C/ Nuestra Señora de los Reyes, s/n",Mairena del Alcor,41058,Mairena del Alcor,Sevilla,41510,955649907,41701341.edu@juntadeandalucia.es,"37,368710509","-5,749409059","256529,8541","4139322,972",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701365,Instituto de Educación Secundaria,Federico García Lorca,Público,"C/ Castelar, s/n",La Puebla de Cazalla,41077,La Puebla de Cazalla,Sevilla,41540,955967951,41701365.edu@juntadeandalucia.es,"37,218786716449465","-5,307962894439697","295221,4136","4121638,998",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701377,Instituto de Educación Secundaria,Antonio de Ulloa,Público,"Avda. de la Ermita, s/n",La Rinconada,41081,La Rinconada,Sevilla,41309,955622611,41701377.edu@juntadeandalucia.es,"37,48498128612637","-5,985209941864014","236052,984","4152861,73",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701389,Instituto de Educación Secundaria,La Roda,Público,"C/ Manuel Siurot, s/n",La Roda de Andalucía,41082,La Roda de Andalucía,Sevilla,41590,954822549,41701389.edu@juntadeandalucia.es,"37,201183345","-4,780618682","341979,0381","4118675,556",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701419,Instituto de Educación Secundaria,Itálica,Público,"C/ TIERNO GALVÁN, S/N",Santiponce,41089,Santiponce,Sevilla,41970,671593868,41701419.edu,"37,431496732495994","-6,043027688611346","230747,6788","4147089,709",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701456,Instituto de Educación Secundaria,Nuestra Señora del Rocío,Público,"C/ Francisco Bedoya, 29",Villamanrique de la Condesa,41097,Villamanrique de la Condesa,Sevilla,41850,955759926,41701456.edu@juntadeandalucia.es,"37,24297008575558","-6,304864883422852","206840,5511","4126946,465",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701501,Instituto de Educación Secundaria,Atalaya,Público,"C/ Haza Guillermo, s/n",Casariche,41026,Casariche,Sevilla,41580,954822970,41701501.edu@juntadeandalucia.es,"37,291580515","-4,755866655","344361,9353","4128664,292",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701559,Instituto de Educación Secundaria,Europa,Público,"Avda. Santísima Trinidad, s/n",Arahal,41011,Arahal,Sevilla,41600,955967858,41701559.edu@juntadeandalucia.es,"37,263542477921526","-5,53785502910614","274953,5463","4127127,555",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701560,Instituto de Educación Secundaria,San Albino,Público,"C/ San Albino, s/n",Paradas,41071,Paradas,Sevilla,41610,955967831,41701560.edu@juntadeandalucia.es,"37,285281994","-5,493491129","278951,85","4129435,245",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701584,Instituto de Educación Secundaria,Sierra del Agua,Público,"Avda. de la Constitución, s/n",Guadalcanal,41048,Guadalcanal,Sevilla,41390,955889905,41701584.edu@juntadeandalucia.es,"38,091222688","-5,81854535","252822,0623","4219688,813",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701596,Instituto de Educación Secundaria,San José,Público,"Avda. Primero de Mayo, 68",Coria del Río,41034,Coria del Río,Sevilla,41100,955622360,41701596.edu@juntadeandalucia.es,"37,291672040242965","-6,052007675170898","229450,8175","4131597,424",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701602,Instituto de Educación Secundaria,Silena,Público,"C/ Camino Ancho, s/n",Gilena,41046,Gilena,Sevilla,41565,600143209,41701602.edu@juntadeandalucia.es,"37,2461515305685","-4,924830794334412","329281,1152","4123915,301",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701614,Instituto de Educación Secundaria,Las Encinas,Público,"C/ García Lorca, 16",Valencina de la Concepción,41096,Valencina de la Concepción,Sevilla,41907,955622618,41701614.edu@juntadeandalucia.es,"37,41421564315858","-6,071155614154122","228195,7139","4145252,61",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701626,Instituto de Educación Secundaria,Cavaleri,Público,"Ronda de Cavaleri, s/n",Mairena del Aljarafe,41059,Mairena del Aljarafe,Sevilla,41927,955622961,41701626.edu@juntadeandalucia.es,"37,354031769641615","-6,046578884124756","230155,5117","4138502,644",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701638,Instituto de Educación Secundaria,Al-Iscar,Público,"C/ Lagar, s/n",Villanueva del Ariscal,41098,Villanueva del Ariscal,Sevilla,41808,671599985,41701638.edu@juntadeandalucia.es,"37,39770562864342","-6,150417923927307","221117,7118","4143651,935",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701641,Instituto de Educación Secundaria,Olontigi,Público,"C/ Santa María del Aljarafe, s/n",Aznalcázar,41012,Aznalcázar,Sevilla,41849,671534650,41701641.edu@juntadeandalucia.es,"37,306721549","-6,250262576","211928,8383","4133854,091",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701651,Instituto de Educación Secundaria,Virgen de la Soledad,Público,"Plaza de la Peña, 1",Pilas,41075,Pilas,Sevilla,41840,955759513,41701651.edu@juntadeandalucia.es,"37,309556","-6,308190999999965","206804,1451","4134347,027",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701663,Instituto de Educación Secundaria,Pino Rueda,Público,"Avda. de la Democracia, s/n",Umbrete,41094,Umbrete,Sevilla,41806,955623340,41701663.edu@juntadeandalucia.es,"37,373897279757884","-6,156748081045976","220468,7167","4141028,32",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701675,Instituto de Educación Secundaria,Joaquín Romero Murube,Público,"C/ Manuel Fal Conde, 7",Sevilla,41091,Sevilla,Sevilla,41013,955623682,41701675.edu@juntadeandalucia.es,"37,360543571","-5,973216968","236677,7387","4139017,969",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701687,Instituto de Educación Secundaria,Félix Rodríguez de la Fuente,Público,"C/ Mar Tirreno, s/n",Sevilla,41091,Sevilla,Sevilla,41015,955623464,41701687.edu@juntadeandalucia.es,"37,418896078816765","-5,966992378234863","237432,9682","4145476,566",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701729,Instituto de Educación Secundaria,Carlos Cano,Público,"C/ Santi Páez, 24",Pedrera,41072,Pedrera,Sevilla,41566,671536619,41701729.edu@juntadeandalucia.es,"37,225034062","-4,899302482","331498,5059","4121526,477",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701730,Instituto de Educación Secundaria,Alminar,Público,"C/ Tequila, 1",Bollullos de la Mitación,41016,Bollullos de la Mitación,Sevilla,41110,955624524,41701730.edu,"37,33672571334457","-6,143074035644531","221542,4272","4136862,4",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701742,Instituto de Educación Secundaria,Pésula,Público,"C/ Martínez de León, s/n",Salteras,41085,Salteras,Sevilla,41909,955622638,41701742.edu@juntadeandalucia.es,"37,421203103","-6,106185561","225120,258","4146129,773",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701754,Instituto de Educación Secundaria,Mariana de Pineda,Público,"C/ Mesina, s/n",Dos Hermanas,41038,Dos Hermanas,Sevilla,41089,955622787,41701754.edu@juntadeandalucia.es,"37,34157078758426","-5,935535430908203","239950,2684","4136807,855",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701766,Instituto de Educación Secundaria,Carmen Laffón,Público,"C/ Alcalde Pepe Iglesias, s/n",San José de la Rinconada,41081,La Rinconada,Sevilla,41300,955623388,41701766.edu@juntadeandalucia.es,"37,49093196440596","-5,941886901855469","239905,0727","4153401,431",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701778,Instituto de Educación Secundaria,Lucus Solis,Público,"C/ Juan Antonio Santero, 2",Sanlúcar la Mayor,41087,Sanlúcar la Mayor,Sevilla,41800,955622968,41701778.edu@juntadeandalucia.es,"37,390822662944956","-6,208294630050659","215966,9245","4143060,91",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41701808,Instituto de Educación Secundaria,Las Aceñas,Público,"C/ Madrid, 26",Alcolea del Río,41006,Alcolea del Río,Sevilla,41449,955649698,41701808.edu@juntadeandalucia.es,"37,61305460855249","-5,66523172491577","264753,7708","4166224,795",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41701811,Instituto de Educación Secundaria,Olivar de la Motilla,Público,"Avda. de los Girasoles, s/n",Dos Hermanas,41038,Dos Hermanas,Sevilla,41700,955663938,41701811.edu@juntadeandalucia.es,"37,286078116","-5,944164921","238993,6308","4130673,191",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
